t,share_N,share_E,share_F,run_id,source,beta_rr
40,0.0,0.12,0.88,31,simulation_rr,0.05
41,0.0,0.12,0.88,31,simulation_rr,0.05
42,0.0,0.115,0.885,31,simulation_rr,0.05
43,0.0,0.095,0.905,31,simulation_rr,0.05
44,0.0,0.08,0.92,31,simulation_rr,0.05
45,0.0,0.075,0.925,31,simulation_rr,0.05
46,0.0,0.065,0.935,31,simulation_rr,0.05
47,0.0,0.055,0.945,31,simulation_rr,0.05
48,0.0,0.05,0.95,31,simulation_rr,0.05
49,0.0,0.045,0.955,31,simulation_rr,0.05
50,0.0,0.045,0.955,31,simulation_rr,0.05
51,0.0,0.04,0.96,31,simulation_rr,0.05
52,0.0,0.035,0.965,31,simulation_rr,0.05
53,0.0,0.03,0.97,31,simulation_rr,0.05
54,0.0,0.03,0.97,31,simulation_rr,0.05
55,0.0,0.03,0.97,31,simulation_rr,0.05
56,0.0,0.03,0.97,31,simulation_rr,0.05
57,0.0,0.025,0.975,31,simulation_rr,0.05
58,0.0,0.025,0.975,31,simulation_rr,0.05
59,0.0,0.025,0.975,31,simulation_rr,0.05
60,0.0,0.025,0.975,31,simulation_rr,0.05
61,0.0,0.025,0.975,31,simulation_rr,0.05
0,0.0,0.94,0.06,31,theory_rr,0.05
1,0.0,0.0,1.0,31,theory_rr,0.05
2,0.0,0.0,1.0,31,theory_rr,0.05
3,0.0,0.0,1.0,31,theory_rr,0.05
4,0.0,0.0,1.0,31,theory_rr,0.05
5,0.0,0.0,1.0,31,theory_rr,0.05
6,0.0,0.0,1.0,31,theory_rr,0.05
7,0.0,0.0,1.0,31,theory_rr,0.05
8,0.0,0.0,1.0,31,theory_rr,0.05
9,0.0,0.0,1.0,31,theory_rr,0.05
10,0.0,0.0,1.0,31,theory_rr,0.05
11,0.0,0.0,1.0,31,theory_rr,0.05
12,0.0,0.0,1.0,31,theory_rr,0.05
13,0.0,0.0,1.0,31,theory_rr,0.05
14,0.0,0.0,1.0,31,theory_rr,0.05
15,0.0,0.0,1.0,31,theory_rr,0.05
16,0.0,0.0,1.0,31,theory_rr,0.05
17,0.0,0.0,1.0,31,theory_rr,0.05
18,0.0,0.0,1.0,31,theory_rr,0.05
19,0.0,0.0,1.0,31,theory_rr,0.05
20,0.0,0.0,1.0,31,theory_rr,0.05
21,0.0,0.0,1.0,31,theory_rr,0.05
22,0.0,0.0,1.0,31,theory_rr,0.05
23,0.0,0.0,1.0,31,theory_rr,0.05
24,0.0,0.0,1.0,31,theory_rr,0.05
25,0.0,0.0,1.0,31,theory_rr,0.05
26,0.0,0.0,1.0,31,theory_rr,0.05
27,0.0,0.0,1.0,31,theory_rr,0.05
28,0.0,0.0,1.0,31,theory_rr,0.05
29,0.0,0.0,1.0,31,theory_rr,0.05
30,0.0,0.0,1.0,31,theory_rr,0.05
31,0.0,0.0,1.0,31,theory_rr,0.05
32,0.0,0.0,1.0,31,theory_rr,0.05
33,0.0,0.0,1.0,31,theory_rr,0.05
34,0.0,0.0,1.0,31,theory_rr,0.05
35,0.0,0.0,1.0,31,theory_rr,0.05
36,0.0,0.0,1.0,31,theory_rr,0.05
37,0.0,0.0,1.0,31,theory_rr,0.05
38,0.0,0.0,1.0,31,theory_rr,0.05
39,0.0,0.0,1.0,31,theory_rr,0.05
40,0.0,0.0,1.0,31,theory_rr,0.05
41,0.0,0.0,1.0,31,theory_rr,0.05
42,0.0,0.0,1.0,31,theory_rr,0.05
43,0.0,0.0,1.0,31,theory_rr,0.05
44,0.0,0.0,1.0,31,theory_rr,0.05
45,0.0,0.0,1.0,31,theory_rr,0.05
46,0.0,0.0,1.0,31,theory_rr,0.05
47,0.0,0.0,1.0,31,theory_rr,0.05
48,0.0,0.0,1.0,31,theory_rr,0.05
49,0.0,0.0,1.0,31,theory_rr,0.05
50,0.0,0.0,1.0,31,theory_rr,0.05
51,0.0,0.0,1.0,31,theory_rr,0.05
52,0.0,0.0,1.0,31,theory_rr,0.05
53,0.0,0.0,1.0,31,theory_rr,0.05
54,0.0,0.0,1.0,31,theory_rr,0.05
55,0.0,0.0,1.0,31,theory_rr,0.05
56,0.0,0.0,1.0,31,theory_rr,0.05
57,0.0,0.0,1.0,31,theory_rr,0.05
58,0.0,0.0,1.0,31,theory_rr,0.05
59,0.0,0.0,1.0,31,theory_rr,0.05
60,0.0,0.0,1.0,31,theory_rr,0.05
61,0.0,0.0,1.0,31,theory_rr,0.05
62,0.0,0.0,1.0,31,theory_rr,0.05
63,0.0,0.0,1.0,31,theory_rr,0.05
64,0.0,0.0,1.0,31,theory_rr,0.05
65,0.0,0.0,1.0,31,theory_rr,0.05
66,0.0,0.0,1.0,31,theory_rr,0.05
67,0.0,0.0,1.0,31,theory_rr,0.05
68,0.0,0.0,1.0,31,theory_rr,0.05
69,0.0,0.0,1.0,31,theory_rr,0.05
70,0.0,0.0,1.0,31,theory_rr,0.05
71,0.0,0.0,1.0,31,theory_rr,0.05
72,0.0,0.0,1.0,31,theory_rr,0.05
73,0.0,0.0,1.0,31,theory_rr,0.05
74,0.0,0.0,1.0,31,theory_rr,0.05
75,0.0,0.0,1.0,31,theory_rr,0.05
76,0.0,0.0,1.0,31,theory_rr,0.05
77,0.0,0.0,1.0,31,theory_rr,0.05
78,0.0,0.0,1.0,31,theory_rr,0.05
79,0.0,0.0,1.0,31,theory_rr,0.05
80,0.0,0.0,1.0,31,theory_rr,0.05
81,0.0,0.0,1.0,31,theory_rr,0.05
82,0.0,0.0,1.0,31,theory_rr,0.05
83,0.0,0.0,1.0,31,theory_rr,0.05
84,0.0,0.0,1.0,31,theory_rr,0.05
85,0.0,0.0,1.0,31,theory_rr,0.05
86,0.0,0.0,1.0,31,theory_rr,0.05
87,0.0,0.0,1.0,31,theory_rr,0.05
88,0.0,0.0,1.0,31,theory_rr,0.05
89,0.0,0.0,1.0,31,theory_rr,0.05
90,0.0,0.0,1.0,31,theory_rr,0.05
91,0.0,0.0,1.0,31,theory_rr,0.05
92,0.0,0.0,1.0,31,theory_rr,0.05
93,0.0,0.0,1.0,31,theory_rr,0.05
94,0.0,0.0,1.0,31,theory_rr,0.05
95,0.0,0.0,1.0,31,theory_rr,0.05
96,0.0,0.0,1.0,31,theory_rr,0.05
97,0.0,0.0,1.0,31,theory_rr,0.05
98,0.0,0.0,1.0,31,theory_rr,0.05
99,0.0,0.0,1.0,31,theory_rr,0.05
100,0.0,0.0,1.0,31,theory_rr,0.05
0,0.0,0.94,0.06,31,theory_rr_async,0.05
1,0.0,0.89,0.11,31,theory_rr_async,0.05
2,0.0,0.845,0.155,31,theory_rr_async,0.05
3,0.0,0.795,0.205,31,theory_rr_async,0.05
4,0.0,0.755,0.245,31,theory_rr_async,0.05
5,0.0,0.715,0.285,31,theory_rr_async,0.05
6,0.0,0.68,0.32,31,theory_rr_async,0.05
7,0.0,0.635,0.365,31,theory_rr_async,0.05
8,0.0,0.595,0.405,31,theory_rr_async,0.05
9,0.0,0.56,0.44,31,theory_rr_async,0.05
10,0.0,0.53,0.47,31,theory_rr_async,0.05
11,0.0,0.505,0.495,31,theory_rr_async,0.05
12,0.0,0.48,0.52,31,theory_rr_async,0.05
13,0.0,0.44,0.56,31,theory_rr_async,0.05
14,0.0,0.415,0.585,31,theory_rr_async,0.05
15,0.0,0.39,0.61,31,theory_rr_async,0.05
16,0.0,0.375,0.625,31,theory_rr_async,0.05
17,0.0,0.35,0.65,31,theory_rr_async,0.05
18,0.0,0.33,0.67,31,theory_rr_async,0.05
19,0.0,0.315,0.685,31,theory_rr_async,0.05
20,0.0,0.305,0.695,31,theory_rr_async,0.05
21,0.0,0.295,0.705,31,theory_rr_async,0.05
22,0.0,0.28,0.72,31,theory_rr_async,0.05
23,0.0,0.265,0.735,31,theory_rr_async,0.05
24,0.0,0.25,0.75,31,theory_rr_async,0.05
25,0.0,0.25,0.75,31,theory_rr_async,0.05
26,0.0,0.245,0.755,31,theory_rr_async,0.05
27,0.0,0.23,0.77,31,theory_rr_async,0.05
28,0.0,0.22,0.78,31,theory_rr_async,0.05
29,0.0,0.205,0.795,31,theory_rr_async,0.05
30,0.0,0.19,0.81,31,theory_rr_async,0.05
31,0.0,0.185,0.815,31,theory_rr_async,0.05
32,0.0,0.18,0.82,31,theory_rr_async,0.05
33,0.0,0.165,0.835,31,theory_rr_async,0.05
34,0.0,0.16,0.84,31,theory_rr_async,0.05
35,0.0,0.15,0.85,31,theory_rr_async,0.05
36,0.0,0.145,0.855,31,theory_rr_async,0.05
37,0.0,0.145,0.855,31,theory_rr_async,0.05
38,0.0,0.13,0.87,31,theory_rr_async,0.05
39,0.0,0.12,0.88,31,theory_rr_async,0.05
40,0.0,0.12,0.88,31,theory_rr_async,0.05
41,0.0,0.12,0.88,31,theory_rr_async,0.05
42,0.0,0.115,0.885,31,theory_rr_async,0.05
43,0.0,0.095,0.905,31,theory_rr_async,0.05
44,0.0,0.08,0.92,31,theory_rr_async,0.05
45,0.0,0.075,0.925,31,theory_rr_async,0.05
46,0.0,0.065,0.935,31,theory_rr_async,0.05
47,0.0,0.055,0.945,31,theory_rr_async,0.05
48,0.0,0.05,0.95,31,theory_rr_async,0.05
49,0.0,0.045,0.955,31,theory_rr_async,0.05
50,0.0,0.045,0.955,31,theory_rr_async,0.05
51,0.0,0.04,0.96,31,theory_rr_async,0.05
52,0.0,0.035,0.965,31,theory_rr_async,0.05
53,0.0,0.03,0.97,31,theory_rr_async,0.05
54,0.0,0.03,0.97,31,theory_rr_async,0.05
55,0.0,0.03,0.97,31,theory_rr_async,0.05
56,0.0,0.03,0.97,31,theory_rr_async,0.05
57,0.0,0.025,0.975,31,theory_rr_async,0.05
58,0.0,0.025,0.975,31,theory_rr_async,0.05
59,0.0,0.025,0.975,31,theory_rr_async,0.05
60,0.0,0.025,0.975,31,theory_rr_async,0.05
61,0.0,0.025,0.975,31,theory_rr_async,0.05
62,0.0,0.02,0.98,31,theory_rr_async,0.05
63,0.0,0.02,0.98,31,theory_rr_async,0.05
64,0.0,0.015,0.985,31,theory_rr_async,0.05
65,0.0,0.01,0.99,31,theory_rr_async,0.05
66,0.0,0.01,0.99,31,theory_rr_async,0.05
67,0.0,0.01,0.99,31,theory_rr_async,0.05
68,0.0,0.005,0.995,31,theory_rr_async,0.05
69,0.0,0.005,0.995,31,theory_rr_async,0.05
70,0.0,0.0,1.0,31,theory_rr_async,0.05
71,0.0,0.0,1.0,31,theory_rr_async,0.05
72,0.0,0.0,1.0,31,theory_rr_async,0.05
73,0.0,0.0,1.0,31,theory_rr_async,0.05
74,0.0,0.0,1.0,31,theory_rr_async,0.05
75,0.0,0.0,1.0,31,theory_rr_async,0.05
76,0.0,0.0,1.0,31,theory_rr_async,0.05
77,0.0,0.0,1.0,31,theory_rr_async,0.05
78,0.0,0.0,1.0,31,theory_rr_async,0.05
79,0.0,0.0,1.0,31,theory_rr_async,0.05
80,0.0,0.0,1.0,31,theory_rr_async,0.05
81,0.0,0.0,1.0,31,theory_rr_async,0.05
82,0.0,0.0,1.0,31,theory_rr_async,0.05
83,0.0,0.0,1.0,31,theory_rr_async,0.05
84,0.0,0.0,1.0,31,theory_rr_async,0.05
85,0.0,0.0,1.0,31,theory_rr_async,0.05
86,0.0,0.0,1.0,31,theory_rr_async,0.05
87,0.0,0.0,1.0,31,theory_rr_async,0.05
88,0.0,0.0,1.0,31,theory_rr_async,0.05
89,0.0,0.0,1.0,31,theory_rr_async,0.05
90,0.0,0.0,1.0,31,theory_rr_async,0.05
91,0.0,0.0,1.0,31,theory_rr_async,0.05
92,0.0,0.0,1.0,31,theory_rr_async,0.05
93,0.0,0.0,1.0,31,theory_rr_async,0.05
94,0.0,0.0,1.0,31,theory_rr_async,0.05
95,0.0,0.0,1.0,31,theory_rr_async,0.05
96,0.0,0.0,1.0,31,theory_rr_async,0.05
97,0.0,0.0,1.0,31,theory_rr_async,0.05
98,0.0,0.0,1.0,31,theory_rr_async,0.05
99,0.0,0.0,1.0,31,theory_rr_async,0.05
100,0.0,0.0,1.0,31,theory_rr_async,0.05
0,0.0,0.94,0.06,32,simulation_rr,0.05
1,0.0,0.89,0.11,32,simulation_rr,0.05
2,0.0,0.845,0.155,32,simulation_rr,0.05
3,0.0,0.805,0.195,32,simulation_rr,0.05
4,0.0,0.76,0.24,32,simulation_rr,0.05
5,0.0,0.73,0.27,32,simulation_rr,0.05
6,0.0,0.69,0.31,32,simulation_rr,0.05
7,0.0,0.655,0.345,32,simulation_rr,0.05
8,0.0,0.625,0.375,32,simulation_rr,0.05
9,0.0,0.6,0.4,32,simulation_rr,0.05
10,0.0,0.575,0.425,32,simulation_rr,0.05
11,0.0,0.54,0.46,32,simulation_rr,0.05
12,0.0,0.505,0.495,32,simulation_rr,0.05
13,0.0,0.475,0.525,32,simulation_rr,0.05
14,0.0,0.455,0.545,32,simulation_rr,0.05
15,0.0,0.425,0.575,32,simulation_rr,0.05
16,0.0,0.4,0.6,32,simulation_rr,0.05
17,0.0,0.37,0.63,32,simulation_rr,0.05
18,0.0,0.345,0.655,32,simulation_rr,0.05
19,0.0,0.32,0.68,32,simulation_rr,0.05
20,0.0,0.305,0.695,32,simulation_rr,0.05
21,0.0,0.3,0.7,32,simulation_rr,0.05
22,0.0,0.29,0.71,32,simulation_rr,0.05
23,0.0,0.27,0.73,32,simulation_rr,0.05
24,0.0,0.265,0.735,32,simulation_rr,0.05
25,0.0,0.255,0.745,32,simulation_rr,0.05
26,0.0,0.235,0.765,32,simulation_rr,0.05
27,0.0,0.21,0.79,32,simulation_rr,0.05
28,0.0,0.2,0.8,32,simulation_rr,0.05
29,0.0,0.195,0.805,32,simulation_rr,0.05
30,0.0,0.185,0.815,32,simulation_rr,0.05
31,0.0,0.175,0.825,32,simulation_rr,0.05
32,0.0,0.16,0.84,32,simulation_rr,0.05
33,0.0,0.15,0.85,32,simulation_rr,0.05
34,0.0,0.14,0.86,32,simulation_rr,0.05
35,0.0,0.13,0.87,32,simulation_rr,0.05
36,0.0,0.13,0.87,32,simulation_rr,0.05
37,0.0,0.13,0.87,32,simulation_rr,0.05
38,0.0,0.12,0.88,32,simulation_rr,0.05
39,0.0,0.115,0.885,32,simulation_rr,0.05
40,0.0,0.11,0.89,32,simulation_rr,0.05
41,0.0,0.105,0.895,32,simulation_rr,0.05
42,0.0,0.1,0.9,32,simulation_rr,0.05
43,0.0,0.095,0.905,32,simulation_rr,0.05
44,0.0,0.095,0.905,32,simulation_rr,0.05
45,0.0,0.09,0.91,32,simulation_rr,0.05
46,0.0,0.08,0.92,32,simulation_rr,0.05
47,0.0,0.08,0.92,32,simulation_rr,0.05
48,0.0,0.075,0.925,32,simulation_rr,0.05
49,0.0,0.065,0.935,32,simulation_rr,0.05
50,0.0,0.065,0.935,32,simulation_rr,0.05
51,0.0,0.06,0.94,32,simulation_rr,0.05
52,0.0,0.055,0.945,32,simulation_rr,0.05
53,0.0,0.05,0.95,32,simulation_rr,0.05
54,0.0,0.04,0.96,32,simulation_rr,0.05
55,0.0,0.035,0.965,32,simulation_rr,0.05
56,0.0,0.035,0.965,32,simulation_rr,0.05
57,0.0,0.035,0.965,32,simulation_rr,0.05
58,0.0,0.03,0.97,32,simulation_rr,0.05
59,0.0,0.03,0.97,32,simulation_rr,0.05
60,0.0,0.03,0.97,32,simulation_rr,0.05
61,0.0,0.03,0.97,32,simulation_rr,0.05
62,0.0,0.03,0.97,32,simulation_rr,0.05
0,0.0,0.94,0.06,32,theory_rr,0.05
1,0.0,0.0,1.0,32,theory_rr,0.05
2,0.0,0.0,1.0,32,theory_rr,0.05
3,0.0,0.0,1.0,32,theory_rr,0.05
4,0.0,0.0,1.0,32,theory_rr,0.05
5,0.0,0.0,1.0,32,theory_rr,0.05
6,0.0,0.0,1.0,32,theory_rr,0.05
7,0.0,0.0,1.0,32,theory_rr,0.05
8,0.0,0.0,1.0,32,theory_rr,0.05
9,0.0,0.0,1.0,32,theory_rr,0.05
10,0.0,0.0,1.0,32,theory_rr,0.05
11,0.0,0.0,1.0,32,theory_rr,0.05
12,0.0,0.0,1.0,32,theory_rr,0.05
13,0.0,0.0,1.0,32,theory_rr,0.05
14,0.0,0.0,1.0,32,theory_rr,0.05
15,0.0,0.0,1.0,32,theory_rr,0.05
16,0.0,0.0,1.0,32,theory_rr,0.05
17,0.0,0.0,1.0,32,theory_rr,0.05
18,0.0,0.0,1.0,32,theory_rr,0.05
19,0.0,0.0,1.0,32,theory_rr,0.05
20,0.0,0.0,1.0,32,theory_rr,0.05
21,0.0,0.0,1.0,32,theory_rr,0.05
22,0.0,0.0,1.0,32,theory_rr,0.05
23,0.0,0.0,1.0,32,theory_rr,0.05
24,0.0,0.0,1.0,32,theory_rr,0.05
25,0.0,0.0,1.0,32,theory_rr,0.05
26,0.0,0.0,1.0,32,theory_rr,0.05
27,0.0,0.0,1.0,32,theory_rr,0.05
28,0.0,0.0,1.0,32,theory_rr,0.05
29,0.0,0.0,1.0,32,theory_rr,0.05
30,0.0,0.0,1.0,32,theory_rr,0.05
31,0.0,0.0,1.0,32,theory_rr,0.05
32,0.0,0.0,1.0,32,theory_rr,0.05
33,0.0,0.0,1.0,32,theory_rr,0.05
34,0.0,0.0,1.0,32,theory_rr,0.05
35,0.0,0.0,1.0,32,theory_rr,0.05
36,0.0,0.0,1.0,32,theory_rr,0.05
37,0.0,0.0,1.0,32,theory_rr,0.05
38,0.0,0.0,1.0,32,theory_rr,0.05
39,0.0,0.0,1.0,32,theory_rr,0.05
40,0.0,0.0,1.0,32,theory_rr,0.05
41,0.0,0.0,1.0,32,theory_rr,0.05
42,0.0,0.0,1.0,32,theory_rr,0.05
43,0.0,0.0,1.0,32,theory_rr,0.05
44,0.0,0.0,1.0,32,theory_rr,0.05
45,0.0,0.0,1.0,32,theory_rr,0.05
46,0.0,0.0,1.0,32,theory_rr,0.05
47,0.0,0.0,1.0,32,theory_rr,0.05
48,0.0,0.0,1.0,32,theory_rr,0.05
49,0.0,0.0,1.0,32,theory_rr,0.05
50,0.0,0.0,1.0,32,theory_rr,0.05
51,0.0,0.0,1.0,32,theory_rr,0.05
52,0.0,0.0,1.0,32,theory_rr,0.05
53,0.0,0.0,1.0,32,theory_rr,0.05
54,0.0,0.0,1.0,32,theory_rr,0.05
55,0.0,0.0,1.0,32,theory_rr,0.05
56,0.0,0.0,1.0,32,theory_rr,0.05
57,0.0,0.0,1.0,32,theory_rr,0.05
58,0.0,0.0,1.0,32,theory_rr,0.05
59,0.0,0.0,1.0,32,theory_rr,0.05
60,0.0,0.0,1.0,32,theory_rr,0.05
61,0.0,0.0,1.0,32,theory_rr,0.05
62,0.0,0.0,1.0,32,theory_rr,0.05
63,0.0,0.0,1.0,32,theory_rr,0.05
64,0.0,0.0,1.0,32,theory_rr,0.05
65,0.0,0.0,1.0,32,theory_rr,0.05
66,0.0,0.0,1.0,32,theory_rr,0.05
67,0.0,0.0,1.0,32,theory_rr,0.05
68,0.0,0.0,1.0,32,theory_rr,0.05
69,0.0,0.0,1.0,32,theory_rr,0.05
70,0.0,0.0,1.0,32,theory_rr,0.05
71,0.0,0.0,1.0,32,theory_rr,0.05
72,0.0,0.0,1.0,32,theory_rr,0.05
73,0.0,0.0,1.0,32,theory_rr,0.05
74,0.0,0.0,1.0,32,theory_rr,0.05
75,0.0,0.0,1.0,32,theory_rr,0.05
76,0.0,0.0,1.0,32,theory_rr,0.05
77,0.0,0.0,1.0,32,theory_rr,0.05
78,0.0,0.0,1.0,32,theory_rr,0.05
79,0.0,0.0,1.0,32,theory_rr,0.05
80,0.0,0.0,1.0,32,theory_rr,0.05
81,0.0,0.0,1.0,32,theory_rr,0.05
82,0.0,0.0,1.0,32,theory_rr,0.05
83,0.0,0.0,1.0,32,theory_rr,0.05
84,0.0,0.0,1.0,32,theory_rr,0.05
85,0.0,0.0,1.0,32,theory_rr,0.05
86,0.0,0.0,1.0,32,theory_rr,0.05
87,0.0,0.0,1.0,32,theory_rr,0.05
88,0.0,0.0,1.0,32,theory_rr,0.05
89,0.0,0.0,1.0,32,theory_rr,0.05
90,0.0,0.0,1.0,32,theory_rr,0.05
91,0.0,0.0,1.0,32,theory_rr,0.05
92,0.0,0.0,1.0,32,theory_rr,0.05
93,0.0,0.0,1.0,32,theory_rr,0.05
94,0.0,0.0,1.0,32,theory_rr,0.05
95,0.0,0.0,1.0,32,theory_rr,0.05
96,0.0,0.0,1.0,32,theory_rr,0.05
97,0.0,0.0,1.0,32,theory_rr,0.05
98,0.0,0.0,1.0,32,theory_rr,0.05
99,0.0,0.0,1.0,32,theory_rr,0.05
100,0.0,0.0,1.0,32,theory_rr,0.05
0,0.0,0.94,0.06,32,theory_rr_async,0.05
1,0.0,0.89,0.11,32,theory_rr_async,0.05
2,0.0,0.845,0.155,32,theory_rr_async,0.05
3,0.0,0.805,0.195,32,theory_rr_async,0.05
4,0.0,0.76,0.24,32,theory_rr_async,0.05
5,0.0,0.73,0.27,32,theory_rr_async,0.05
6,0.0,0.69,0.31,32,theory_rr_async,0.05
7,0.0,0.655,0.345,32,theory_rr_async,0.05
8,0.0,0.625,0.375,32,theory_rr_async,0.05
9,0.0,0.6,0.4,32,theory_rr_async,0.05
10,0.0,0.575,0.425,32,theory_rr_async,0.05
11,0.0,0.54,0.46,32,theory_rr_async,0.05
12,0.0,0.505,0.495,32,theory_rr_async,0.05
13,0.0,0.475,0.525,32,theory_rr_async,0.05
14,0.0,0.455,0.545,32,theory_rr_async,0.05
15,0.0,0.425,0.575,32,theory_rr_async,0.05
16,0.0,0.4,0.6,32,theory_rr_async,0.05
17,0.0,0.37,0.63,32,theory_rr_async,0.05
18,0.0,0.345,0.655,32,theory_rr_async,0.05
19,0.0,0.32,0.68,32,theory_rr_async,0.05
20,0.0,0.305,0.695,32,theory_rr_async,0.05
21,0.0,0.3,0.7,32,theory_rr_async,0.05
22,0.0,0.29,0.71,32,theory_rr_async,0.05
23,0.0,0.27,0.73,32,theory_rr_async,0.05
24,0.0,0.265,0.735,32,theory_rr_async,0.05
25,0.0,0.255,0.745,32,theory_rr_async,0.05
26,0.0,0.235,0.765,32,theory_rr_async,0.05
27,0.0,0.21,0.79,32,theory_rr_async,0.05
28,0.0,0.2,0.8,32,theory_rr_async,0.05
29,0.0,0.195,0.805,32,theory_rr_async,0.05
30,0.0,0.185,0.815,32,theory_rr_async,0.05
31,0.0,0.175,0.825,32,theory_rr_async,0.05
32,0.0,0.16,0.84,32,theory_rr_async,0.05
33,0.0,0.15,0.85,32,theory_rr_async,0.05
34,0.0,0.14,0.86,32,theory_rr_async,0.05
35,0.0,0.13,0.87,32,theory_rr_async,0.05
36,0.0,0.13,0.87,32,theory_rr_async,0.05
37,0.0,0.13,0.87,32,theory_rr_async,0.05
38,0.0,0.12,0.88,32,theory_rr_async,0.05
39,0.0,0.115,0.885,32,theory_rr_async,0.05
40,0.0,0.11,0.89,32,theory_rr_async,0.05
41,0.0,0.105,0.895,32,theory_rr_async,0.05
42,0.0,0.1,0.9,32,theory_rr_async,0.05
43,0.0,0.095,0.905,32,theory_rr_async,0.05
44,0.0,0.095,0.905,32,theory_rr_async,0.05
45,0.0,0.09,0.91,32,theory_rr_async,0.05
46,0.0,0.08,0.92,32,theory_rr_async,0.05
47,0.0,0.08,0.92,32,theory_rr_async,0.05
48,0.0,0.075,0.925,32,theory_rr_async,0.05
49,0.0,0.065,0.935,32,theory_rr_async,0.05
50,0.0,0.065,0.935,32,theory_rr_async,0.05
51,0.0,0.06,0.94,32,theory_rr_async,0.05
52,0.0,0.055,0.945,32,theory_rr_async,0.05
53,0.0,0.05,0.95,32,theory_rr_async,0.05
54,0.0,0.04,0.96,32,theory_rr_async,0.05
55,0.0,0.035,0.965,32,theory_rr_async,0.05
56,0.0,0.035,0.965,32,theory_rr_async,0.05
57,0.0,0.035,0.965,32,theory_rr_async,0.05
58,0.0,0.03,0.97,32,theory_rr_async,0.05
59,0.0,0.03,0.97,32,theory_rr_async,0.05
60,0.0,0.03,0.97,32,theory_rr_async,0.05
61,0.0,0.03,0.97,32,theory_rr_async,0.05
62,0.0,0.03,0.97,32,theory_rr_async,0.05
63,0.0,0.025,0.975,32,theory_rr_async,0.05
64,0.0,0.025,0.975,32,theory_rr_async,0.05
65,0.0,0.025,0.975,32,theory_rr_async,0.05
66,0.0,0.02,0.98,32,theory_rr_async,0.05
67,0.0,0.015,0.985,32,theory_rr_async,0.05
68,0.0,0.015,0.985,32,theory_rr_async,0.05
69,0.0,0.015,0.985,32,theory_rr_async,0.05
70,0.0,0.015,0.985,32,theory_rr_async,0.05
71,0.0,0.015,0.985,32,theory_rr_async,0.05
72,0.0,0.01,0.99,32,theory_rr_async,0.05
73,0.0,0.01,0.99,32,theory_rr_async,0.05
74,0.0,0.01,0.99,32,theory_rr_async,0.05
75,0.0,0.01,0.99,32,theory_rr_async,0.05
76,0.0,0.01,0.99,32,theory_rr_async,0.05
77,0.0,0.01,0.99,32,theory_rr_async,0.05
78,0.0,0.01,0.99,32,theory_rr_async,0.05
79,0.0,0.01,0.99,32,theory_rr_async,0.05
80,0.0,0.01,0.99,32,theory_rr_async,0.05
81,0.0,0.01,0.99,32,theory_rr_async,0.05
82,0.0,0.01,0.99,32,theory_rr_async,0.05
83,0.0,0.01,0.99,32,theory_rr_async,0.05
84,0.0,0.01,0.99,32,theory_rr_async,0.05
85,0.0,0.01,0.99,32,theory_rr_async,0.05
86,0.0,0.01,0.99,32,theory_rr_async,0.05
87,0.0,0.01,0.99,32,theory_rr_async,0.05
88,0.0,0.01,0.99,32,theory_rr_async,0.05
89,0.0,0.01,0.99,32,theory_rr_async,0.05
90,0.0,0.01,0.99,32,theory_rr_async,0.05
91,0.0,0.01,0.99,32,theory_rr_async,0.05
92,0.0,0.01,0.99,32,theory_rr_async,0.05
93,0.0,0.01,0.99,32,theory_rr_async,0.05
94,0.0,0.01,0.99,32,theory_rr_async,0.05
95,0.0,0.01,0.99,32,theory_rr_async,0.05
96,0.0,0.01,0.99,32,theory_rr_async,0.05
97,0.0,0.01,0.99,32,theory_rr_async,0.05
98,0.0,0.01,0.99,32,theory_rr_async,0.05
99,0.0,0.01,0.99,32,theory_rr_async,0.05
100,0.0,0.01,0.99,32,theory_rr_async,0.05
0,0.0,0.94,0.06,33,simulation_rr,0.05
1,0.0,0.895,0.105,33,simulation_rr,0.05
2,0.0,0.845,0.155,33,simulation_rr,0.05
3,0.0,0.815,0.185,33,simulation_rr,0.05
4,0.0,0.775,0.225,33,simulation_rr,0.05
5,0.0,0.735,0.265,33,simulation_rr,0.05
6,0.0,0.69,0.31,33,simulation_rr,0.05
7,0.0,0.65,0.35,33,simulation_rr,0.05
8,0.0,0.62,0.38,33,simulation_rr,0.05
9,0.0,0.585,0.415,33,simulation_rr,0.05
10,0.0,0.565,0.435,33,simulation_rr,0.05
11,0.0,0.53,0.47,33,simulation_rr,0.05
12,0.0,0.495,0.505,33,simulation_rr,0.05
13,0.0,0.46,0.54,33,simulation_rr,0.05
14,0.0,0.44,0.56,33,simulation_rr,0.05
15,0.0,0.42,0.58,33,simulation_rr,0.05
16,0.0,0.4,0.6,33,simulation_rr,0.05
17,0.0,0.39,0.61,33,simulation_rr,0.05
18,0.0,0.375,0.625,33,simulation_rr,0.05
19,0.0,0.365,0.635,33,simulation_rr,0.05
20,0.0,0.335,0.665,33,simulation_rr,0.05
21,0.0,0.32,0.68,33,simulation_rr,0.05
22,0.0,0.29,0.71,33,simulation_rr,0.05
23,0.0,0.27,0.73,33,simulation_rr,0.05
24,0.0,0.25,0.75,33,simulation_rr,0.05
25,0.0,0.24,0.76,33,simulation_rr,0.05
26,0.0,0.23,0.77,33,simulation_rr,0.05
27,0.0,0.23,0.77,33,simulation_rr,0.05
