agent_id,beta0,base_term,denom,numer,pi_solo,pi_break,run_id
105,-0.6043991122404642,16.404061654295067,27.14110812222471,-16.404061654295067,0.0,0.0,1
148,-0.012346886349555481,0.5310899549871708,43.014079821532604,-0.5310899549871708,0.0,0.0,1
130,-0.240550984171418,8.443694438443101,35.101475338076675,-8.443694438443101,0.0,0.0,1
175,-0.029867937710666145,1.2628846581792217,42.28228511834055,-1.2628846581792217,0.0,0.0,1
32,-0.2915689855146726,9.830230609590476,33.7149391669293,-9.830230609590476,0.0,0.0,1
136,0.15629577132217987,1.7700890523945425,41.77508072412523,6.529268463823481,8.299357516218024,8.299357516218024,1
162,0.6269835519214134,4.478482122470867,39.06668765404891,24.49417058714002,28.972652709610884,28.972652709610884,1
84,-0.14319319057516713,5.454346514520476,38.090823261999304,-5.454346514520476,0.0,0.0,1
199,0.16695294851938583,1.5545112274375343,41.35167540223322,6.9037841346193956,8.45829536205693,8.45829536205693,2
24,-0.16146028884045735,5.964599352066886,36.94158727760387,-5.964599352066886,0.0,0.0,2
163,-0.11089233360166319,4.283013769558295,38.62317286011246,-4.283013769558295,0.0,0.0,2
157,0.12220351965909035,0.4753936492762332,42.43079298039452,5.185192244130435,5.660585893406668,5.660585893406668,2
36,-0.4534359341728243,13.385665208071659,29.5205214215991,-13.385665208071659,0.0,0.0,2
79,-0.7239621196535925,18.018060527287375,24.88812610238338,-18.018060527287375,0.0,0.0,2
177,-0.3568259203852717,11.283716875048503,31.62246975462225,-11.283716875048503,0.0,0.0,2
60,-0.11288300033435457,4.352100875121517,38.55408575454924,-4.352100875121517,0.0,0.0,2
122,-0.22697854161729059,10.16568898542516,32.74049764424559,-7.431390407115202,2.734298578309957,2.734298578309957,2
91,-0.26235137013148474,8.917086887020096,33.98909974265066,-8.917086887020096,0.0,0.0,2
124,-0.03314663832817626,1.3765672727313003,41.529619356939456,-1.3765672727313003,0.0,0.0,2
89,0.5402785217686239,8.334261101672388,34.57192552799837,18.67846881896191,27.012729920634296,27.012729920634296,2
103,0.5384072209498465,6.505077542870909,36.40110908679985,19.598619982916112,26.10369752578702,26.10369752578702,2
186,-0.21560869398455448,7.610135489207358,35.2960511404634,-7.610135489207358,0.0,0.0,2
5,-0.06287139879358364,2.5380041022534297,40.368182527417325,-2.5380041022534297,0.0,0.0,2
101,-0.12929336488522547,4.912350870234163,37.99383575943659,-4.912350870234163,0.0,0.0,2
73,-0.005818074460493502,0.24818741576219328,42.65799921390856,-0.24818741576219328,0.0,0.0,2
138,0.010644422857721684,-0.4616253289011991,43.367811958571956,0.4616253289011991,0.0,0.0,2
154,0.36022395641167837,5.737633872536895,37.16855275713386,13.389003128270955,19.12663700080785,19.12663700080785,2
142,-0.24789346799876041,8.523294395705335,34.38289223396542,-8.523294395705335,0.0,0.0,2
21,0.4564046595569346,7.288584646944567,35.617601982726185,16.256039507160544,23.54462415410511,23.54462415410511,2
193,-0.12205148757313308,4.667133337676242,38.239053291994516,-4.667133337676242,0.0,0.0,2
196,0.8560467680393822,12.052380838464625,30.85380579120613,26.412300729276783,38.46468156774141,38.46468156774141,2
105,2.4512789715716554,20.736470975760476,22.16971565391028,54.34415778815322,75.0806287639137,75.0806287639137,2
19,-0.11289105693114591,4.35237998125832,38.55380664841243,-4.35237998125832,0.0,0.0,2
110,-0.04790882244705031,1.9616066141334225,40.94458001553733,-1.9616066141334225,0.0,0.0,2
85,-0.11666036999897027,4.4825192528923345,38.423667376778425,-4.4825192528923345,0.0,0.0,2
37,-0.19758428999937225,7.07890750788698,35.827279121783775,-7.07890750788698,0.0,0.0,2
63,-0.2477369319637853,8.518980856942953,34.3872057727278,-8.518980856942953,0.0,0.0,2
171,-0.009812760237444977,0.4169368210409887,42.489249808629765,-0.4169368210409887,0.0,0.0,2
135,-0.03919252915735151,1.6181813507432494,41.28800527892751,-1.6181813507432494,0.0,0.0,2
59,-0.05276052695510989,2.1503019521098046,40.75588467756095,-2.1503019521098046,0.0,0.0,2
52,-0.03584291602215819,1.4846680132776404,41.421518616393115,-1.4846680132776404,0.0,0.0,2
