t,share_N,share_E,share_F,W,C_ext,safety_active,run_id,intervention_round,intervention_label,fee_multiple
7,0.0,0.695,0.305,1305.8094836106216,29.496053528250272,1.0,20,0,t=0,1.0
8,0.0,0.695,0.305,1305.8094836106216,29.496053528250272,1.0,20,0,t=0,1.0
9,0.0,0.67,0.33,1351.4324590265292,31.14749834458241,1.0,20,0,t=0,1.0
10,0.0,0.67,0.33,1351.4324590265292,31.14749834458241,1.0,20,0,t=0,1.0
11,0.0,0.67,0.33,1351.4324590265292,31.14749834458241,1.0,20,0,t=0,1.0
12,0.0,0.67,0.33,1351.4324590265292,31.14749834458241,1.0,20,0,t=0,1.0
13,0.0,0.67,0.33,1351.4324590265292,31.14749834458241,1.0,20,0,t=0,1.0
0,0.0,0.94,0.06,785.6056602898913,6.646097136026993,0.0,20,10,t=10,1.0
1,0.0,0.89,0.11,888.6580267508174,12.119332634794869,0.0,20,10,t=10,1.0
2,0.0,0.85,0.15,997.7841738928104,17.125533639771362,0.0,20,10,t=10,1.0
3,0.0,0.805,0.195,1102.712299597893,21.597420477020915,0.0,20,10,t=10,1.0
4,0.0,0.755,0.245,1184.0693183961625,24.868531046978205,0.0,20,10,t=10,1.0
5,0.0,0.715,0.285,1242.3169995462913,27.11936420848823,0.0,20,10,t=10,1.0
6,0.0,0.695,0.305,1305.8094836106216,29.496053528250272,0.0,20,10,t=10,1.0
7,0.0,0.655,0.345,1388.1601566802722,32.47068704071586,0.0,20,10,t=10,1.0
8,0.0,0.625,0.375,1473.193418081975,36.00777434748761,0.0,20,10,t=10,1.0
9,0.0,0.6,0.4,1504.8839496075655,37.60301527123473,0.0,20,10,t=10,1.0
10,0.0,0.58,0.42,1532.950955532156,39.24143440677146,1.0,20,10,t=10,1.0
11,0.0,0.58,0.42,1532.950955532156,39.24143440677146,1.0,20,10,t=10,1.0
12,0.0,0.58,0.42,1532.950955532156,39.24143440677146,1.0,20,10,t=10,1.0
13,0.0,0.58,0.42,1532.950955532156,39.24143440677146,1.0,20,10,t=10,1.0
14,0.0,0.58,0.42,1532.950955532156,39.24143440677146,1.0,20,10,t=10,1.0
0,0.0,0.94,0.06,785.6056602898913,6.646097136026993,0.0,20,20,t=20,1.0
1,0.0,0.89,0.11,888.6580267508174,12.119332634794869,0.0,20,20,t=20,1.0
2,0.0,0.85,0.15,997.7841738928104,17.125533639771362,0.0,20,20,t=20,1.0
3,0.0,0.805,0.195,1102.712299597893,21.597420477020915,0.0,20,20,t=20,1.0
4,0.0,0.755,0.245,1184.0693183961625,24.868531046978205,0.0,20,20,t=20,1.0
5,0.0,0.715,0.285,1242.3169995462913,27.11936420848823,0.0,20,20,t=20,1.0
6,0.0,0.695,0.305,1305.8094836106216,29.496053528250272,0.0,20,20,t=20,1.0
7,0.0,0.655,0.345,1388.1601566802722,32.47068704071586,0.0,20,20,t=20,1.0
8,0.0,0.625,0.375,1473.193418081975,36.00777434748761,0.0,20,20,t=20,1.0
9,0.0,0.6,0.4,1504.8839496075655,37.60301527123473,0.0,20,20,t=20,1.0
10,0.0,0.58,0.42,1532.950955532156,39.24143440677146,0.0,20,20,t=20,1.0
11,0.0,0.545,0.455,1568.8158413227952,41.88437828243539,0.0,20,20,t=20,1.0
12,0.0,0.525,0.475,1585.734830292501,43.56179163475241,0.0,20,20,t=20,1.0
13,0.0,0.495,0.505,1603.8410872213537,46.47294504156107,0.0,20,20,t=20,1.0
14,0.0,0.475,0.525,1608.8316760374048,48.878557593635776,0.0,20,20,t=20,1.0
15,0.0,0.44,0.56,1599.8413731039436,52.323103912079596,0.0,20,20,t=20,1.0
16,0.0,0.415,0.585,1578.122210273653,55.25082740399787,0.0,20,20,t=20,1.0
17,0.0,0.405,0.595,1569.494824654968,56.08134148361948,0.0,20,20,t=20,1.0
18,0.0,0.38,0.62,1547.6900642425526,57.8427033536666,0.0,20,20,t=20,1.0
19,0.0,0.37,0.63,1535.5335723820692,58.692600005555576,0.0,20,20,t=20,1.0
20,0.0,0.35,0.65,1511.346245706747,60.197150700670306,1.0,20,20,t=20,1.0
21,0.0,0.35,0.65,1511.346245706747,60.197150700670306,1.0,20,20,t=20,1.0
22,0.0,0.35,0.65,1511.346245706747,60.197150700670306,1.0,20,20,t=20,1.0
23,0.0,0.35,0.65,1511.346245706747,60.197150700670306,1.0,20,20,t=20,1.0
24,0.0,0.35,0.65,1511.346245706747,60.197150700670306,1.0,20,20,t=20,1.0
0,0.0,0.94,0.06,785.6056602898913,6.646097136026993,0.0,20,40,t=40,1.0
1,0.0,0.89,0.11,888.6580267508174,12.119332634794869,0.0,20,40,t=40,1.0
2,0.0,0.85,0.15,997.7841738928104,17.125533639771362,0.0,20,40,t=40,1.0
3,0.0,0.805,0.195,1102.712299597893,21.597420477020915,0.0,20,40,t=40,1.0
4,0.0,0.755,0.245,1184.0693183961625,24.868531046978205,0.0,20,40,t=40,1.0
5,0.0,0.715,0.285,1242.3169995462913,27.11936420848823,0.0,20,40,t=40,1.0
6,0.0,0.695,0.305,1305.8094836106216,29.496053528250272,0.0,20,40,t=40,1.0
7,0.0,0.655,0.345,1388.1601566802722,32.47068704071586,0.0,20,40,t=40,1.0
8,0.0,0.625,0.375,1473.193418081975,36.00777434748761,0.0,20,40,t=40,1.0
9,0.0,0.6,0.4,1504.8839496075655,37.60301527123473,0.0,20,40,t=40,1.0
10,0.0,0.58,0.42,1532.950955532156,39.24143440677146,0.0,20,40,t=40,1.0
11,0.0,0.545,0.455,1568.8158413227952,41.88437828243539,0.0,20,40,t=40,1.0
12,0.0,0.525,0.475,1585.734830292501,43.56179163475241,0.0,20,40,t=40,1.0
13,0.0,0.495,0.505,1603.8410872213537,46.47294504156107,0.0,20,40,t=40,1.0
14,0.0,0.475,0.525,1608.8316760374048,48.878557593635776,0.0,20,40,t=40,1.0
15,0.0,0.44,0.56,1599.8413731039436,52.323103912079596,0.0,20,40,t=40,1.0
16,0.0,0.415,0.585,1578.122210273653,55.25082740399787,0.0,20,40,t=40,1.0
17,0.0,0.405,0.595,1569.494824654968,56.08134148361948,0.0,20,40,t=40,1.0
18,0.0,0.38,0.62,1547.6900642425526,57.8427033536666,0.0,20,40,t=40,1.0
19,0.0,0.37,0.63,1535.5335723820692,58.692600005555576,0.0,20,40,t=40,1.0
20,0.0,0.35,0.65,1511.346245706747,60.197150700670306,0.0,20,40,t=40,1.0
21,0.0,0.32,0.68,1479.3342255079174,61.93523469298888,0.0,20,40,t=40,1.0
22,0.0,0.305,0.695,1458.5391682726045,62.95215434015711,0.0,20,40,t=40,1.0
23,0.0,0.295,0.705,1439.6879985267108,63.81669022679129,0.0,20,40,t=40,1.0
24,0.0,0.285,0.715,1421.70641631522,64.59851188205442,0.0,20,40,t=40,1.0
25,0.0,0.27,0.73,1378.0303543053615,66.36049342716007,0.0,20,40,t=40,1.0
26,0.0,0.27,0.73,1378.0303543053615,66.36049342716007,0.0,20,40,t=40,1.0
27,0.0,0.26,0.74,1372.5417020370448,66.56849141005497,0.0,20,40,t=40,1.0
28,0.0,0.255,0.745,1360.366718917168,67.0235643615348,0.0,20,40,t=40,1.0
29,0.0,0.25,0.75,1356.2559894411831,67.17387285239911,0.0,20,40,t=40,1.0
30,0.0,0.235,0.765,1310.4461191451237,68.78496654578123,0.0,20,40,t=40,1.0
31,0.0,0.215,0.785,1285.2982476000777,69.61606729465774,0.0,20,40,t=40,1.0
32,0.0,0.205,0.795,1253.7149376214638,70.62085572221739,0.0,20,40,t=40,1.0
33,0.0,0.19,0.81,1187.0456691662234,72.62205470409467,0.0,20,40,t=40,1.0
34,0.0,0.18,0.82,1146.6734786026975,73.76342104935043,0.0,20,40,t=40,1.0
35,0.0,0.175,0.825,1140.5222167258028,73.9325818790917,0.0,20,40,t=40,1.0
36,0.0,0.165,0.835,1124.353718946478,74.37067943163343,0.0,20,40,t=40,1.0
37,0.0,0.15,0.85,1073.1008931981344,75.71762288843348,0.0,20,40,t=40,1.0
38,0.0,0.135,0.865,1032.4799907331035,76.74588093226683,0.0,20,40,t=40,1.0
39,0.0,0.13,0.87,964.3661444764302,78.3923846199647,0.0,20,40,t=40,1.0
40,0.0,0.12,0.88,905.8829081299991,79.7494656703775,1.0,20,40,t=40,1.0
41,0.0,0.12,0.88,905.8829081299991,79.7494656703775,1.0,20,40,t=40,1.0
42,0.0,0.12,0.88,905.8829081299991,79.7494656703775,1.0,20,40,t=40,1.0
43,0.0,0.12,0.88,905.8829081299991,79.7494656703775,1.0,20,40,t=40,1.0
44,0.0,0.12,0.88,905.8829081299991,79.7494656703775,1.0,20,40,t=40,1.0
0,0.0,0.94,0.06,785.6056602898913,6.646097136026993,0.0,20,60,t=60,1.0
1,0.0,0.89,0.11,888.6580267508174,12.119332634794869,0.0,20,60,t=60,1.0
2,0.0,0.85,0.15,997.7841738928104,17.125533639771362,0.0,20,60,t=60,1.0
3,0.0,0.805,0.195,1102.712299597893,21.597420477020915,0.0,20,60,t=60,1.0
4,0.0,0.755,0.245,1184.0693183961625,24.868531046978205,0.0,20,60,t=60,1.0
5,0.0,0.715,0.285,1242.3169995462913,27.11936420848823,0.0,20,60,t=60,1.0
6,0.0,0.695,0.305,1305.8094836106216,29.496053528250272,0.0,20,60,t=60,1.0
7,0.0,0.655,0.345,1388.1601566802722,32.47068704071586,0.0,20,60,t=60,1.0
8,0.0,0.625,0.375,1473.193418081975,36.00777434748761,0.0,20,60,t=60,1.0
9,0.0,0.6,0.4,1504.8839496075655,37.60301527123473,0.0,20,60,t=60,1.0
10,0.0,0.58,0.42,1532.950955532156,39.24143440677146,0.0,20,60,t=60,1.0
11,0.0,0.545,0.455,1568.8158413227952,41.88437828243539,0.0,20,60,t=60,1.0
12,0.0,0.525,0.475,1585.734830292501,43.56179163475241,0.0,20,60,t=60,1.0
13,0.0,0.495,0.505,1603.8410872213537,46.47294504156107,0.0,20,60,t=60,1.0
14,0.0,0.475,0.525,1608.8316760374048,48.878557593635776,0.0,20,60,t=60,1.0
15,0.0,0.44,0.56,1599.8413731039436,52.323103912079596,0.0,20,60,t=60,1.0
16,0.0,0.415,0.585,1578.122210273653,55.25082740399787,0.0,20,60,t=60,1.0
17,0.0,0.405,0.595,1569.494824654968,56.08134148361948,0.0,20,60,t=60,1.0
18,0.0,0.38,0.62,1547.6900642425526,57.8427033536666,0.0,20,60,t=60,1.0
19,0.0,0.37,0.63,1535.5335723820692,58.692600005555576,0.0,20,60,t=60,1.0
20,0.0,0.35,0.65,1511.346245706747,60.197150700670306,0.0,20,60,t=60,1.0
21,0.0,0.32,0.68,1479.3342255079174,61.93523469298888,0.0,20,60,t=60,1.0
22,0.0,0.305,0.695,1458.5391682726045,62.95215434015711,0.0,20,60,t=60,1.0
23,0.0,0.295,0.705,1439.6879985267108,63.81669022679129,0.0,20,60,t=60,1.0
24,0.0,0.285,0.715,1421.70641631522,64.59851188205442,0.0,20,60,t=60,1.0
25,0.0,0.27,0.73,1378.0303543053615,66.36049342716007,0.0,20,60,t=60,1.0
26,0.0,0.27,0.73,1378.0303543053615,66.36049342716007,0.0,20,60,t=60,1.0
27,0.0,0.26,0.74,1372.5417020370448,66.56849141005497,0.0,20,60,t=60,1.0
28,0.0,0.255,0.745,1360.366718917168,67.0235643615348,0.0,20,60,t=60,1.0
29,0.0,0.25,0.75,1356.2559894411831,67.17387285239911,0.0,20,60,t=60,1.0
30,0.0,0.235,0.765,1310.4461191451237,68.78496654578123,0.0,20,60,t=60,1.0
31,0.0,0.215,0.785,1285.2982476000777,69.61606729465774,0.0,20,60,t=60,1.0
32,0.0,0.205,0.795,1253.7149376214638,70.62085572221739,0.0,20,60,t=60,1.0
33,0.0,0.19,0.81,1187.0456691662234,72.62205470409467,0.0,20,60,t=60,1.0
34,0.0,0.18,0.82,1146.6734786026975,73.76342104935043,0.0,20,60,t=60,1.0
35,0.0,0.175,0.825,1140.5222167258028,73.9325818790917,0.0,20,60,t=60,1.0
36,0.0,0.165,0.835,1124.353718946478,74.37067943163343,0.0,20,60,t=60,1.0
37,0.0,0.15,0.85,1073.1008931981344,75.71762288843348,0.0,20,60,t=60,1.0
38,0.0,0.135,0.865,1032.4799907331035,76.74588093226683,0.0,20,60,t=60,1.0
39,0.0,0.13,0.87,964.3661444764302,78.3923846199647,0.0,20,60,t=60,1.0
40,0.0,0.12,0.88,905.8829081299991,79.7494656703775,0.0,20,60,t=60,1.0
41,0.0,0.11,0.89,877.0700499223831,80.39806655683397,0.0,20,60,t=60,1.0
42,0.0,0.1,0.9,831.3163089566747,81.40048528107918,0.0,20,60,t=60,1.0
43,0.0,0.1,0.9,831.3163089566747,81.40048528107918,0.0,20,60,t=60,1.0
44,0.0,0.1,0.9,831.3163089566747,81.40048528107918,0.0,20,60,t=60,1.0
45,0.0,0.095,0.905,812.9733480826658,81.7979908239767,0.0,20,60,t=60,1.0
46,0.0,0.095,0.905,812.9733480826658,81.7979908239767,0.0,20,60,t=60,1.0
47,0.0,0.09,0.91,807.4203275003742,81.9167230622526,0.0,20,60,t=60,1.0
48,0.0,0.08,0.92,789.3063031883703,82.30254246745213,0.0,20,60,t=60,1.0
49,0.0,0.08,0.92,789.3063031883703,82.30254246745213,0.0,20,60,t=60,1.0
50,0.0,0.075,0.925,776.3460053445078,82.57698457494001,0.0,20,60,t=60,1.0
51,0.0,0.075,0.925,776.3460053445078,82.57698457494001,0.0,20,60,t=60,1.0
52,0.0,0.075,0.925,776.3460053445078,82.57698457494001,0.0,20,60,t=60,1.0
53,0.0,0.065,0.935,751.507099070127,83.09730307310085,0.0,20,60,t=60,1.0
54,0.0,0.065,0.935,751.507099070127,83.09730307310085,0.0,20,60,t=60,1.0
55,0.0,0.065,0.935,751.507099070127,83.09730307310085,0.0,20,60,t=60,1.0
56,0.0,0.065,0.935,751.507099070127,83.09730307310085,0.0,20,60,t=60,1.0
57,0.0,0.065,0.935,751.507099070127,83.09730307310085,0.0,20,60,t=60,1.0
58,0.0,0.06,0.94,740.1640166119214,83.33306513314197,0.0,20,60,t=60,1.0
59,0.0,0.05,0.95,719.9401882956408,83.74964256239863,0.0,20,60,t=60,1.0
60,0.0,0.05,0.95,719.9401882956408,83.74964256239863,1.0,20,60,t=60,1.0
61,0.0,0.05,0.95,719.9401882956408,83.74964256239863,1.0,20,60,t=60,1.0
62,0.0,0.05,0.95,719.9401882956408,83.74964256239863,1.0,20,60,t=60,1.0
63,0.0,0.05,0.95,719.9401882956408,83.74964256239863,1.0,20,60,t=60,1.0
0,0.0,0.94,0.06,785.6056602898913,6.646097136026993,0.0,20,80,t=80,1.0
1,0.0,0.89,0.11,888.6580267508174,12.119332634794869,0.0,20,80,t=80,1.0
2,0.0,0.85,0.15,997.7841738928104,17.125533639771362,0.0,20,80,t=80,1.0
3,0.0,0.805,0.195,1102.712299597893,21.597420477020915,0.0,20,80,t=80,1.0
4,0.0,0.755,0.245,1184.0693183961625,24.868531046978205,0.0,20,80,t=80,1.0
5,0.0,0.715,0.285,1242.3169995462913,27.11936420848823,0.0,20,80,t=80,1.0
6,0.0,0.695,0.305,1305.8094836106216,29.496053528250272,0.0,20,80,t=80,1.0
7,0.0,0.655,0.345,1388.1601566802722,32.47068704071586,0.0,20,80,t=80,1.0
8,0.0,0.625,0.375,1473.193418081975,36.00777434748761,0.0,20,80,t=80,1.0
9,0.0,0.6,0.4,1504.8839496075655,37.60301527123473,0.0,20,80,t=80,1.0
10,0.0,0.58,0.42,1532.950955532156,39.24143440677146,0.0,20,80,t=80,1.0
11,0.0,0.545,0.455,1568.8158413227952,41.88437828243539,0.0,20,80,t=80,1.0
12,0.0,0.525,0.475,1585.734830292501,43.56179163475241,0.0,20,80,t=80,1.0
13,0.0,0.495,0.505,1603.8410872213537,46.47294504156107,0.0,20,80,t=80,1.0
14,0.0,0.475,0.525,1608.8316760374048,48.878557593635776,0.0,20,80,t=80,1.0
15,0.0,0.44,0.56,1599.8413731039436,52.323103912079596,0.0,20,80,t=80,1.0
16,0.0,0.415,0.585,1578.122210273653,55.25082740399787,0.0,20,80,t=80,1.0
17,0.0,0.405,0.595,1569.494824654968,56.08134148361948,0.0,20,80,t=80,1.0
18,0.0,0.38,0.62,1547.6900642425526,57.8427033536666,0.0,20,80,t=80,1.0
19,0.0,0.37,0.63,1535.5335723820692,58.692600005555576,0.0,20,80,t=80,1.0
20,0.0,0.35,0.65,1511.346245706747,60.197150700670306,0.0,20,80,t=80,1.0
21,0.0,0.32,0.68,1479.3342255079174,61.93523469298888,0.0,20,80,t=80,1.0
22,0.0,0.305,0.695,1458.5391682726045,62.95215434015711,0.0,20,80,t=80,1.0
23,0.0,0.295,0.705,1439.6879985267108,63.81669022679129,0.0,20,80,t=80,1.0
24,0.0,0.285,0.715,1421.70641631522,64.59851188205442,0.0,20,80,t=80,1.0
25,0.0,0.27,0.73,1378.0303543053615,66.36049342716007,0.0,20,80,t=80,1.0
26,0.0,0.27,0.73,1378.0303543053615,66.36049342716007,0.0,20,80,t=80,1.0
27,0.0,0.26,0.74,1372.5417020370448,66.56849141005497,0.0,20,80,t=80,1.0
28,0.0,0.255,0.745,1360.366718917168,67.0235643615348,0.0,20,80,t=80,1.0
29,0.0,0.25,0.75,1356.2559894411831,67.17387285239911,0.0,20,80,t=80,1.0
30,0.0,0.235,0.765,1310.4461191451237,68.78496654578123,0.0,20,80,t=80,1.0
31,0.0,0.215,0.785,1285.2982476000777,69.61606729465774,0.0,20,80,t=80,1.0
32,0.0,0.205,0.795,1253.7149376214638,70.62085572221739,0.0,20,80,t=80,1.0
33,0.0,0.19,0.81,1187.0456691662234,72.62205470409467,0.0,20,80,t=80,1.0
34,0.0,0.18,0.82,1146.6734786026975,73.76342104935043,0.0,20,80,t=80,1.0
35,0.0,0.175,0.825,1140.5222167258028,73.9325818790917,0.0,20,80,t=80,1.0
36,0.0,0.165,0.835,1124.353718946478,74.37067943163343,0.0,20,80,t=80,1.0
37,0.0,0.15,0.85,1073.1008931981344,75.71762288843348,0.0,20,80,t=80,1.0
38,0.0,0.135,0.865,1032.4799907331035,76.74588093226683,0.0,20,80,t=80,1.0
39,0.0,0.13,0.87,964.3661444764302,78.3923846199647,0.0,20,80,t=80,1.0
40,0.0,0.12,0.88,905.8829081299991,79.7494656703775,0.0,20,80,t=80,1.0
41,0.0,0.11,0.89,877.0700499223831,80.39806655683397,0.0,20,80,t=80,1.0
42,0.0,0.1,0.9,831.3163089566747,81.40048528107918,0.0,20,80,t=80,1.0
43,0.0,0.1,0.9,831.3163089566747,81.40048528107918,0.0,20,80,t=80,1.0
44,0.0,0.1,0.9,831.3163089566747,81.40048528107918,0.0,20,80,t=80,1.0
45,0.0,0.095,0.905,812.9733480826658,81.7979908239767,0.0,20,80,t=80,1.0
46,0.0,0.095,0.905,812.9733480826658,81.7979908239767,0.0,20,80,t=80,1.0
47,0.0,0.09,0.91,807.4203275003742,81.9167230622526,0.0,20,80,t=80,1.0
48,0.0,0.08,0.92,789.3063031883703,82.30254246745213,0.0,20,80,t=80,1.0
49,0.0,0.08,0.92,789.3063031883703,82.30254246745213,0.0,20,80,t=80,1.0
50,0.0,0.075,0.925,776.3460053445078,82.57698457494001,0.0,20,80,t=80,1.0
51,0.0,0.075,0.925,776.3460053445078,82.57698457494001,0.0,20,80,t=80,1.0
52,0.0,0.075,0.925,776.3460053445078,82.57698457494001,0.0,20,80,t=80,1.0
53,0.0,0.065,0.935,751.507099070127,83.09730307310085,0.0,20,80,t=80,1.0
54,0.0,0.065,0.935,751.507099070127,83.09730307310085,0.0,20,80,t=80,1.0
55,0.0,0.065,0.935,751.507099070127,83.09730307310085,0.0,20,80,t=80,1.0
56,0.0,0.065,0.935,751.507099070127,83.09730307310085,0.0,20,80,t=80,1.0
57,0.0,0.065,0.935,751.507099070127,83.09730307310085,0.0,20,80,t=80,1.0
58,0.0,0.06,0.94,740.1640166119214,83.33306513314197,0.0,20,80,t=80,1.0
59,0.0,0.05,0.95,719.9401882956408,83.74964256239863,0.0,20,80,t=80,1.0
60,0.0,0.05,0.95,719.9401882956408,83.74964256239863,0.0,20,80,t=80,1.0
61,0.0,0.05,0.95,719.9401882956408,83.74964256239863,0.0,20,80,t=80,1.0
62,0.0,0.045,0.955,703.6814011964102,84.08038957901263,0.0,20,80,t=80,1.0
63,0.0,0.04,0.96,686.6238860907956,84.42649303298607,0.0,20,80,t=80,1.0
64,0.0,0.035,0.965,679.0692356778827,84.57796230412758,0.0,20,80,t=80,1.0
65,0.0,0.035,0.965,679.0692356778827,84.57796230412758,0.0,20,80,t=80,1.0
66,0.0,0.035,0.965,679.0692356778827,84.57796230412758,0.0,20,80,t=80,1.0
67,0.0,0.035,0.965,679.0692356778827,84.57796230412758,0.0,20,80,t=80,1.0
68,0.0,0.035,0.965,679.0692356778827,84.57796230412758,0.0,20,80,t=80,1.0
69,0.0,0.035,0.965,679.0692356778827,84.57796230412758,0.0,20,80,t=80,1.0
70,0.0,0.035,0.965,679.0692356778827,84.57796230412758,0.0,20,80,t=80,1.0
71,0.0,0.035,0.965,679.0692356778827,84.57796230412758,0.0,20,80,t=80,1.0
72,0.0,0.03,0.97,669.6343009407537,84.76775636140715,0.0,20,80,t=80,1.0
73,0.0,0.03,0.97,669.6343009407537,84.76775636140715,0.0,20,80,t=80,1.0
74,0.0,0.03,0.97,669.6343009407537,84.76775636140715,0.0,20,80,t=80,1.0
75,0.0,0.03,0.97,669.6343009407537,84.76775636140715,0.0,20,80,t=80,1.0
76,0.0,0.03,0.97,669.6343009407537,84.76775636140715,0.0,20,80,t=80,1.0
77,0.0,0.025,0.975,667.8424002002785,84.80338239080523,0.0,20,80,t=80,1.0
78,0.0,0.025,0.975,667.8424002002785,84.80338239080523,0.0,20,80,t=80,1.0
79,0.0,0.025,0.975,667.8424002002785,84.80338239080523,0.0,20,80,t=80,1.0
80,0.0,0.025,0.975,667.8424002002785,84.80338239080523,1.0,20,80,t=80,1.0
81,0.0,0.025,0.975,667.8424002002785,84.80338239080523,1.0,20,80,t=80,1.0
0,0.0,0.94,0.06,787.5582236655887,5.3669347240367955,0.0,22,-1,never,1.0
1,0.0,0.89,0.11,837.1661624933572,8.363060559475322,0.0,22,-1,never,1.0
2,0.0,0.84,0.16,952.7662757674182,13.825736143053037,0.0,22,-1,never,1.0
3,0.0,0.805,0.195,1140.9482340369993,21.675864818530755,0.0,22,-1,never,1.0
4,0.0,0.765,0.235,1216.6153890888056,24.5849580193402,0.0,22,-1,never,1.0
5,0.0,0.72,0.28,1356.3649520836618,29.659003451714533,0.0,22,-1,never,1.0
6,0.0,0.685,0.315,1440.337973949456,32.563141948599565,0.0,22,-1,never,1.0
7,0.0,0.645,0.355,1492.6016734452833,34.565748319277915,0.0,22,-1,never,1.0
8,0.0,0.6,0.4,1630.528961422127,42.100685213740476,0.0,22,-1,never,1.0
9,0.0,0.575,0.425,1650.7724218132287,43.99395108508105,0.0,22,-1,never,1.0
10,0.0,0.55,0.45,1666.7306846929512,46.09066406139368,0.0,22,-1,never,1.0
11,0.0,0.52,0.48,1672.9864728052685,47.35147390682138,0.0,22,-1,never,1.0
12,0.0,0.5,0.5,1677.7767509658534,49.16754220931729,0.0,22,-1,never,1.0
13,0.0,0.48,0.52,1677.9504635559465,50.570093886213996,0.0,22,-1,never,1.0
14,0.0,0.465,0.535,1674.68168678392,52.13068232335672,0.0,22,-1,never,1.0
15,0.0,0.43,0.57,1665.4010169320836,54.08491490157229,0.0,22,-1,never,1.0
16,0.0,0.405,0.595,1657.5415458722898,55.19182448254405,0.0,22,-1,never,1.0
17,0.0,0.39,0.61,1649.1158981517196,56.16565498213922,0.0,22,-1,never,1.0
18,0.0,0.365,0.635,1633.8009833568804,57.65474376002313,0.0,22,-1,never,1.0
19,0.0,0.355,0.645,1629.5891992982051,58.017305651831606,0.0,22,-1,never,1.0
20,0.0,0.335,0.665,1612.7061482577783,59.33225699857121,0.0,22,-1,never,1.0
21,0.0,0.335,0.665,1612.7061482577783,59.33225699857121,0.0,22,-1,never,1.0
22,0.0,0.32,0.68,1599.8213493860007,60.2128455603567,0.0,22,-1,never,1.0
23,0.0,0.295,0.705,1578.401932432184,61.55016405322192,0.0,22,-1,never,1.0
24,0.0,0.265,0.735,1527.1228478671183,64.27118387916613,0.0,22,-1,never,1.0
25,0.0,0.255,0.745,1515.5428418971526,64.81411480339322,0.0,22,-1,never,1.0
26,0.0,0.245,0.755,1504.317612982517,65.32474794939105,0.0,22,-1,never,1.0
27,0.0,0.235,0.765,1492.3656735521242,65.85223242069844,0.0,22,-1,never,1.0
28,0.0,0.225,0.775,1481.9500895265871,66.30140159599378,0.0,22,-1,never,1.0
29,0.0,0.215,0.785,1454.6738698835745,67.42143592467346,0.0,22,-1,never,1.0
30,0.0,0.195,0.805,1371.621186674569,70.4821860219723,0.0,22,-1,never,1.0
31,0.0,0.185,0.815,1328.0930417138914,71.92404939812059,0.0,22,-1,never,1.0
32,0.0,0.175,0.825,1305.4594646475841,72.64416792407872,0.0,22,-1,never,1.0
33,0.0,0.175,0.825,1305.4594646475841,72.64416792407872,0.0,22,-1,never,1.0
34,0.0,0.17,0.83,1300.4463691382969,72.8016608416127,0.0,22,-1,never,1.0
35,0.0,0.16,0.84,1274.3459722075352,73.60924863022524,0.0,22,-1,never,1.0
36,0.0,0.15,0.85,1258.4565759116144,74.08711812434443,0.0,22,-1,never,1.0
37,0.0,0.14,0.86,1244.8765009404535,74.48980063120615,0.0,22,-1,never,1.0
38,0.0,0.135,0.865,1217.1422073050421,75.28773872841228,0.0,22,-1,never,1.0
39,0.0,0.135,0.865,1217.1422073050421,75.28773872841228,0.0,22,-1,never,1.0
40,0.0,0.12,0.88,1198.6025980252925,75.80922405084513,0.0,22,-1,never,1.0
41,0.0,0.115,0.885,1182.2138209445789,76.26481049678432,0.0,22,-1,never,1.0
42,0.0,0.11,0.89,1160.3059942034965,76.86312614233049,0.0,22,-1,never,1.0
43,0.0,0.1,0.9,1147.7514331727948,77.19988263294276,0.0,22,-1,never,1.0
44,0.0,0.09,0.91,1118.7736608288933,77.96091679634759,0.0,22,-1,never,1.0
45,0.0,0.085,0.915,1070.5308717976186,79.20252689093513,0.0,22,-1,never,1.0
46,0.0,0.085,0.915,1070.5308717976186,79.20252689093513,0.0,22,-1,never,1.0
47,0.0,0.075,0.925,1054.9512060565653,79.59222147564125,0.0,22,-1,never,1.0
48,0.0,0.075,0.925,1054.9512060565653,79.59222147564125,0.0,22,-1,never,1.0
49,0.0,0.075,0.925,1054.9512060565653,79.59222147564125,0.0,22,-1,never,1.0
50,0.0,0.075,0.925,1054.9512060565653,79.59222147564125,0.0,22,-1,never,1.0
51,0.0,0.075,0.925,1054.9512060565653,79.59222147564125,0.0,22,-1,never,1.0
0,0.0,0.94,0.06,787.5582236655887,5.3669347240367955,1.0,22,0,t=0,1.0
1,0.0,0.89,0.11,837.1661624933572,8.363060559475322,1.0,22,0,t=0,1.0
2,0.0,0.84,0.16,952.7662757674182,13.825736143053037,1.0,22,0,t=0,1.0
3,0.0,0.805,0.195,1140.9482340369993,21.675864818530755,1.0,22,0,t=0,1.0
4,0.0,0.765,0.235,1216.6153890888056,24.5849580193402,1.0,22,0,t=0,1.0
5,0.0,0.72,0.28,1356.3649520836618,29.659003451714533,1.0,22,0,t=0,1.0
6,0.0,0.72,0.28,1356.3649520836618,29.659003451714533,1.0,22,0,t=0,1.0
7,0.0,0.72,0.28,1356.3649520836618,29.659003451714533,1.0,22,0,t=0,1.0
8,0.0,0.72,0.28,1356.3649520836618,29.659003451714533,1.0,22,0,t=0,1.0
9,0.0,0.72,0.28,1356.3649520836618,29.659003451714533,1.0,22,0,t=0,1.0
0,0.0,0.94,0.06,787.5582236655887,5.3669347240367955,0.0,22,10,t=10,1.0
